full_resource,free_resource,pending_num,running_num,submit_num
32,32,0,0,0
32,31,0,1,1
32,31,0,1,0
32,31,0,1,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,30,0,1,1
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,29,0,2,1
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,27,0,3,1
32,27,0,3,0
32,27,0,3,0
32,27,0,3,0
32,27,0,3,0
32,27,0,3,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,25,0,3,1
32,23,0,4,1
32,23,0,4,0
32,23,0,4,0
32,23,0,4,0
32,23,0,4,0
32,23,0,4,0
32,17,0,4,1
32,17,0,4,0
32,17,0,4,0
32,17,0,4,0
32,17,0,4,0
32,17,0,4,0
32,17,0,4,0
32,20,0,4,1
32,20,0,4,0
32,28,0,3,0
32,28,0,3,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,29,0,2,0
32,28,0,3,1
32,28,0,3,0
32,29,0,2,0
32,31,0,1,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,24,0,1,1
32,22,0,2,1
32,22,0,2,0
32,22,0,2,0
32,22,0,2,0
32,22,0,2,0
32,22,0,2,0
32,22,0,2,0
32,22,0,2,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,30,0,1,0
32,14,0,2,1
32,12,0,3,1
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,12,0,3,0
32,8,0,4,1
32,8,0,4,0
32,4,0,5,1
32,4,0,5,0
32,4,0,5,0
32,19,0,5,1
32,19,0,5,0
32,20,0,4,0
32,20,0,4,0
32,19,0,5,1
32,19,0,5,0
32,23,0,4,0
32,23,0,4,0
32,23,0,4,0
32,26,0,4,1
32,26,0,4,0
32,27,0,3,0
32,26,0,4,1
32,26,0,4,0
32,25,0,5,1
32,25,0,5,0
32,26,0,4,0
32,26,0,4,0
32,26,0,4,0
32,26,0,4,0
32,23,0,6,2
32,22,0,7,1
32,22,0,7,0
32,22,0,7,0
32,23,0,6,0
32,23,0,6,0
32,23,0,6,0
32,22,0,7,1
32,22,0,7,0
32,23,0,6,0
32,23,0,6,0
32,23,0,6,0
32,23,0,6,0
32,20,1,9,4
32,19,0,10,0
32,21,0,8,1
32,21,1,8,1
32,22,0,7,0
32,24,0,6,0
32,25,0,5,0
32,25,0,5,0
32,25,0,5,0
32,24,0,6,1
32,24,0,6,0
32,25,0,5,0
32,26,0,4,0
32,28,0,3,0
32,28,0,3,0
32,28,0,3,0
32,27,0,4,1
32,27,0,4,0
32,20,1,4,2
32,12,0,5,0
32,12,0,5,0
32,12,0,5,0
32,12,0,5,0
32,12,0,5,0
32,12,0,5,0
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,14,1,4,1
32,12,0,5,0
32,12,0,5,0
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,13,0,5,1
32,12,0,6,1
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,15,0,3,0
32,23,0,2,0
32,14,0,4,2
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,15,0,3,0
32,15,0,3,0
32,15,1,3,1
32,15,1,3,0
32,15,1,3,0
32,0,0,3,0
32,0,0,3,0
32,0,0,3,0
32,0,0,3,0
32,0,0,3,0
32,16,0,2,0
32,16,0,2,0
32,16,0,2,0
32,15,0,3,1
32,15,0,3,0
32,15,0,3,0
32,15,0,3,0
32,16,0,2,0
32,16,0,2,0
32,19,0,3,2
32,19,0,3,0
32,20,0,2,0
32,20,0,2,0
32,20,0,2,0
32,20,0,2,0
32,20,0,2,0
32,19,0,3,1
32,19,0,3,0
32,12,0,3,1
32,11,0,4,1
32,3,0,5,1
32,3,0,5,0
32,2,0,6,1
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,6,0,5,0
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,6,0,5,1
32,6,0,5,0
32,6,0,5,0
32,5,0,6,1
32,5,0,6,0
32,5,0,6,0
32,5,0,6,0
32,5,0,6,0
32,5,0,6,0
32,13,0,5,0
32,13,0,5,0
32,13,0,5,0
32,21,0,4,0
32,21,0,4,0
32,29,0,3,0
32,28,0,4,1
32,28,0,4,0
32,29,0,3,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,29,0,3,1
32,29,0,3,0
32,29,0,3,0
32,30,0,2,0
32,30,0,2,0
32,31,0,1,0
32,30,1,2,2
32,28,0,3,0
32,26,0,4,1
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,27,0,3,1
32,25,0,4,1
32,26,0,3,0
32,26,0,3,0
32,26,0,3,0
32,26,0,3,0
32,26,0,3,0
32,26,0,3,0
32,26,0,3,0
32,28,0,2,0
32,27,0,3,1
32,27,0,3,0
32,28,0,2,0
32,28,0,2,0
32,28,0,2,0
32,12,1,4,3
32,10,0,5,0
32,1,1,7,3
32,3,1,6,0
