full_resource,free_resource,pending_num,running_num,submit_num
8,8,0,0,54
8,0,46,8,0
8,0,46,8,0
8,0,41,8,0
8,0,28,8,0
8,0,21,8,0
8,0,19,8,0
8,0,19,8,0
8,0,19,8,0
8,0,19,8,0
8,0,19,8,0
8,0,19,8,0
8,0,19,8,0
8,0,19,8,0
8,0,19,8,0
8,0,18,8,0
8,0,18,8,0
8,0,18,8,0
8,0,18,8,0
8,0,18,8,0
8,0,18,8,0
8,0,18,8,0
8,0,15,8,0
8,0,15,8,0
8,0,14,8,0
8,0,12,8,0
8,0,12,8,0
8,0,12,8,0
8,0,12,8,0
8,0,12,8,0
8,0,12,8,0
8,0,12,8,0
8,0,11,6,0
8,0,10,6,0
8,0,10,6,0
8,1,10,5,0
8,1,10,5,0
8,1,10,5,0
8,0,7,6,0
8,0,7,6,0
8,0,7,6,0
8,1,8,5,0
8,0,8,5,0
8,0,8,5,0
8,0,7,5,0
8,0,7,5,0
8,0,7,5,0
8,0,7,5,0
8,2,7,4,0
8,2,7,4,0
8,2,5,4,0
8,3,5,3,0
8,3,5,3,0
8,3,5,3,0
8,3,5,3,0
8,3,5,3,0
8,4,5,2,0
8,4,4,2,0
8,4,4,2,0
8,4,4,2,0
8,2,3,2,0
8,2,3,2,0
8,2,3,2,0
8,2,3,2,0
8,2,3,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,2,2,2,0
8,6,3,1,0
8,6,3,1,0
8,6,3,1,0
8,0,2,1,0
8,0,2,1,0
8,0,2,1,0
8,0,2,1,0
8,0,1,1,0
8,0,1,1,0
8,0,1,1,0
8,0,1,1,0
8,0,1,1,0
8,0,1,1,0
8,0,1,1,0
8,0,1,1,0
8,0,0,1,0
