num_nodes,num_replicas,local_bsz,step_time,sync_time
6,6,4,0.09986120108465028,0.03862548279625709
6,6,8,0.12121785381349434,0.03626170155263496
6,6,16,0.1571578166050072,0.032928505536770486
6,6,32,0.2410358737487416,0.028895625509509193
6,6,64,0.407931753909908,0.024665878624644033
6,6,96,0.5686733452307103,0.022284452635210172
6,6,128,0.6856022644398436,0.020678166294725964
6,6,160,0.9064217194468456,0.019488845104965957
6,6,192,1.081022699759284,0.018556333182989437
6,6,224,1.1925512241108172,0.01779620668123849
6,6,256,1.4180263531314345,0.0171589278095281
8,8,4,0.1138183106215195,0.057455712304582324
8,8,8,0.13286877280750672,0.054293768558726224
8,8,16,0.16679013836362505,0.049682963749300785
8,8,32,0.24462898251419624,0.04389969843160249
8,8,64,0.39685446988075346,0.0376511437153188
8,8,96,0.575431001195039,0.034075174486904
8,8,128,0.6982513022300565,0.03164655265742555
8,8,160,0.8881746913608247,0.029841688693417745
8,8,192,0.9920094940551796,0.02842330700558615
8,8,224,1.2148887783348286,0.027265348660626687
8,8,256,1.307060658356085,0.026293466251508413
12,12,4,0.15355532829744628,0.09687220126210513
12,12,8,0.17024689616786878,0.09243932386097711
12,12,16,0.20884718026061977,0.08564846746143362
12,12,32,0.2726728128483699,0.07661834524548472
12,12,64,0.43732591953125344,0.06632441611700024
12,12,96,0.6043102444826991,0.06024193386354615
12,12,128,0.7115024828480403,0.05605204364328076
12,12,160,0.8635881819179838,0.05291377132718689
12,12,192,1.088074749739054,0.050435377772239054
12,12,224,1.1855309444905013,0.048405282867671984
12,12,256,1.3672653660723415,0.04669733010479704
16,16,4,0.2037488108519569,0.13753961012056612
16,16,8,0.20191974930270928,0.13214474690835012
16,16,16,0.24853558944085216,0.12359558898187911
16,16,32,0.32669376763904495,0.11171471682896927
16,16,64,0.47893511513022075,0.09754339784778604
16,16,96,0.6203501599883624,0.08891749884520006
16,16,128,0.759081514340242,0.08289140848449839
16,16,160,0.9735769647268593,0.07834140826792735
16,16,192,1.0586511601927693,0.07472967254918927
16,16,224,1.2633374305059657,0.07176080817891783
16,16,256,1.443841657129137,0.06925667845848671
16,20,4,0.2375366796631952,0.1788891994412498
16,20,8,0.25912738915648936,0.17273674913778259
16,20,16,0.2841639871453931,0.16274488263954437
16,20,32,0.34023308498811505,0.14837808985917295
16,20,64,0.4740735154421341,0.13057709755523267
16,20,96,0.6459919640948051,0.1194461229580649
16,20,128,0.8138218743445755,0.11156395796202401
16,20,160,0.9943974435256557,0.10556488859065238
16,20,192,1.0653968350020693,0.10077816118637117
16,20,224,1.2714744651608585,0.09682924442833718
16,20,256,1.3699293534401897,0.09348969579499689
12,14,4,0.1719556191981565,0.11709620559069875
12,14,8,0.18585744684615121,0.11215145856069172
12,14,16,0.21577456309433868,0.10443584874984904
12,14,32,0.30096229916612477,0.09393158481163683
12,14,64,0.45129032756468773,0.08167073546515241
12,14,96,0.6150510717770064,0.0743152288618728
12,14,128,0.7934286140078431,0.06921241629015129
12,14,160,0.908165124086272,0.06537499582086492
12,14,192,1.095132454582893,0.062336735918280706
12,14,224,1.2198074069972331,0.0598437013604618
12,14,256,1.349736205639056,0.05774362478556827
12,16,4,0.2009970669093942,0.13753961012056612
12,16,8,0.20428560531664203,0.13214474690835012
12,16,16,0.2428719926033917,0.12359558898187911
12,16,32,0.3041275081814807,0.11171471682896927
12,16,64,0.44621117019774453,0.09754339784778604
12,16,96,0.5920066175120452,0.08891749884520006
12,16,128,0.8100882895178788,0.08289140848449839
12,16,160,0.9446794808079945,0.07834140826792735
12,16,192,1.0623979449998446,0.07472967254918927
12,16,224,1.1980757767845516,0.07176080817891783
12,16,256,1.436973132527097,0.06925667845848671
16,24,4,0.2904921374201272,0.2206613265686329
16,24,8,0.30224336917048156,0.21389222002677416
16,24,16,0.33258700545868874,0.20269252340885577
16,24,32,0.3908013509316851,0.1861488778277811
16,24,64,0.5322878871026476,0.1649815245669779
16,24,96,0.6538591138390516,0.15142117628051177
16,24,128,0.8636435341010548,0.1416946906098704
16,24,160,0.9991977162103983,0.1342341205242671
16,24,192,1.1544077580189502,0.1282505280132964
16,24,224,1.3518338674475188,0.12329631332153479
16,24,256,1.512858430194065,0.11909539375950562
8,10,4,0.13498732320881013,0.07694837355309392
8,10,8,0.15845856981735085,0.07310366493455547
8,10,16,0.1811303413523735,0.06734304689361426
8,10,32,0.25998698303619966,0.059887784905371944
8,10,64,0.39930441832895686,0.051605135923532386
8,10,96,0.5762926744463571,0.046787655897721936
8,10,128,0.7312473009744506,0.0434926844241631
8,10,160,0.8692368939099175,0.04103448333073434
8,10,192,1.0315822529239285,0.039097999964770924
8,10,224,1.2530684622068533,0.03751448378395339
8,10,256,1.3959870689195595,0.036183871945822066
6,7,4,0.10243648161810184,0.04793687820416574
6,7,8,0.12528712561360617,0.045158331572542995
6,7,16,0.15512729092324262,0.04117040656033785
6,7,32,0.2438328940515289,0.036254706614550325
6,7,64,0.3762846750928524,0.03102082018031721
6,7,96,0.5547994127261275,0.028049923050439296
6,7,128,0.7469319097789243,0.026039220212472514
6,7,160,0.8959036394686297,0.02454774305492169
6,7,192,1.0486091522446468,0.023377003625016046
6,7,224,1.227817018375352,0.022421967392338704
6,7,256,1.3378618853533502,0.02162084749501747
6,8,4,0.11524781472266091,0.057455712304582324
6,8,8,0.1330954526442865,0.054293768558726224
6,8,16,0.16510604343834084,0.049682963749300785
6,8,32,0.2557825494233019,0.04389969843160249
6,8,64,0.3991330848076551,0.0376511437153188
6,8,96,0.5818500548647756,0.034075174486904
