placement,local_bsz,step_time,sync_time
1,4,0.02489441338266956,1.0000000102289297e-08
1,8,0.032275046401755665,1.0000000105758744e-08
1,16,0.047576908022874766,1.000000009881985e-08
1,32,0.07760421120695774,1.0000000119636532e-08
1,64,0.13782117293985843,1.000000013351432e-08
1,96,0.1985317596320294,1.0000000105758744e-08
1,128,0.26005047356945077,1.0000000161269895e-08
1,160,0.31942200907112656,1.0000000105758744e-08
1,192,0.3812187878694125,1.0000000105758744e-08
1,224,0.4391126189661193,1.0000000105758744e-08
1,256,0.5026287760155044,1.0000000050247593e-08
11,4,0.026107974211112446,0.0013382204915552837
11,8,0.03379895508567259,0.0013382204915552837
11,16,0.04889578246929079,0.0013382204915552698
11,32,0.07945221716964188,0.0013382204915552975
11,64,0.1394535390682587,0.0013382204915552975
11,96,0.19924084650320198,0.0013382204915552698
11,128,0.25935401377415895,0.001338220491555353
11,160,0.32215482881816243,0.0013382204915552975
11,192,0.3816978006939245,0.0013382204915552975
11,224,0.4433184067728911,0.0013382204915552975
11,256,0.5012649123504134,0.0013382204915552975
111,4,0.02855898294331347,0.0037646778415582373
111,8,0.03599562100921068,0.003764677841558234
111,16,0.051526796416551356,0.003764677841558234
111,32,0.08167604459960938,0.003764677841558234
111,64,0.14265261924548708,0.003764677841558234
111,96,0.20206049340975352,0.003764677841558234
111,128,0.2633267729414589,0.0037646778415581506
111,160,0.32410923013601545,0.003764677841558206
111,192,0.3833292023658273,0.003764677841558206
111,224,0.44607544894821405,0.003764677841558206
111,256,0.507284428109002,0.003764677841558206
1111,4,0.031149171055991635,0.00619113521582576
1111,8,0.03868427972962258,0.00619113521582576
1111,16,0.053597015626605425,0.00619113521582576
1111,32,0.0837822564292152,0.00619113521582576
1111,64,0.14513315154066866,0.00619113521582576
1111,96,0.20395817346208656,0.006191135215825788
1111,128,0.26603356993493027,0.00619113521582576
1111,160,0.3266304597267305,0.00619113521582576
1111,192,0.3869304648708543,0.006191135215825705
1111,224,0.44914502664421074,0.006191135215825816
1111,256,0.5064979804813114,0.006191135215825705
1112,4,0.033402669496262576,0.008617592590093287
1112,8,0.04084576368987334,0.008617592590093287
1112,16,0.0561108964575385,0.008617592590093287
1112,32,0.0861856461048087,0.00861759259009326
1112,64,0.14666017153661687,0.008617592590093287
1112,96,0.20808222400847665,0.008617592590093315
1112,128,0.2690531051815651,0.00861759259009326
1112,160,0.32735263653320695,0.00861759259009326
1112,192,0.3883869899438029,0.00861759259009326
1112,224,0.4513071046222016,0.008617592590093315
1112,256,0.5076448136518428,0.008617592590093315
1113,4,0.03573639430691757,0.011044049964360807
1113,8,0.043298433474295024,0.0110440499643608
1113,16,0.05862523433153738,0.01104404996436082
1113,32,0.0885080932094536,0.011044049964360814
1113,64,0.1500155946361832,0.011044049964360786
1113,96,0.20970301761249463,0.011044049964360841
1113,128,0.2703170615738671,0.011044049964360814
1113,160,0.32997301681497354,0.011044049964360814
1113,192,0.3911956029153083,0.011044049964360814
1113,224,0.45253891576851285,0.011044049964360814
1113,256,0.5135923122625782,0.011044049964360814
1114,4,0.03840637822982228,0.01347050733862832
1114,8,0.045907120816671095,0.01347050733862832
1114,16,0.06124256904409153,0.013470507338628333
1114,32,0.09153461478231495,0.01347050733862834
1114,64,0.15213318877471066,0.013470507338628313
1114,96,0.21129808729425364,0.01347050733862834
1114,128,0.271394477540053,0.013470507338628368
1114,160,0.33227932194001886,0.013470507338628313
1114,192,0.39437954626433747,0.013470507338628313
1114,224,0.4538304643523053,0.013470507338628313
1114,256,0.5142296291151689,0.013470507338628313
112,4,0.031149087825054843,0.00619113521582576
112,8,0.03874467464628594,0.00619113521582576
112,16,0.05393634878333008,0.00619113521582576
112,32,0.08380934544768405,0.00619113521582576
112,64,0.14473977019988776,0.00619113521582576
112,96,0.20449383870280416,0.006191135215825788
112,128,0.2646387363098448,0.00619113521582576
112,160,0.3249302171684429,0.00619113521582576
112,192,0.3858461382984153,0.006191135215825705
112,224,0.4466414057371043,0.006191135215825816
112,256,0.5091320133653755,0.006191135215825705
1122,4,0.0357462730077941,0.011044049964360807
1122,8,0.043546997084141045,0.0110440499643608
1122,16,0.05858789165658821,0.01104404996436082
1122,32,0.08863019478272129,0.011044049964360814
1122,64,0.1493059569725353,0.011044049964360786
1122,96,0.20939506724732404,0.011044049964360841
1122,128,0.27057268030596454,0.011044049964360814
1122,160,0.3305922465849509,0.011044049964360814
1122,192,0.3899960259628921,0.011044049964360814
1122,224,0.4500750720724481,0.011044049964360814
1122,256,0.5125447424860743,0.011044049964360814
1123,4,0.038463284498528566,0.01347050733862832
1123,8,0.0457998122999018,0.01347050733862832
1123,16,0.061138046627850134,0.013470507338628333
1123,32,0.09138976655169764,0.01347050733862834
1123,64,0.1523979908648071,0.013470507338628313
1123,96,0.21292253001085085,0.01347050733862834
1123,128,0.2729210744985731,0.013470507338628368
1123,160,0.333760840198436,0.013470507338628313
1123,192,0.39530428522952893,0.013470507338628313
1123,224,0.45377741572585784,0.013470507338628313
1123,256,0.5138404322725809,0.013470507338628313
1124,4,0.040536307019418134,0.015896964712895846
1124,8,0.04845556559695631,0.015896964712895853
1124,16,0.0636132725628658,0.01589696471289584
1124,32,0.09330094017731881,0.015896964712895853
1124,64,0.15428808399084776,0.01589696471289584
1124,96,0.21459041350683727,0.01589696471289584
1124,128,0.2741166906325606,0.015896964712895867
1124,160,0.3372771075748879,0.015896964712895867
1124,192,0.395031885964319,0.015896964712895867
1124,224,0.45468402311851236,0.015896964712895867
1124,256,0.5176489438999875,0.01589696471289581
113,4,0.0335361245780803,0.008617592590093287
113,8,0.0408266917567976,0.008617592590093287
113,16,0.05623212016806156,0.008617592590093287
113,32,0.08641997887989787,0.00861759259009326
113,64,0.14630745625028083,0.008617592590093287
113,96,0.2067092136916584,0.008617592590093315
113,128,0.26806859492270024,0.00861759259009326
113,160,0.3277159105365369,0.00861759259009326
113,192,0.39058731515006345,0.00861759259009326
113,224,0.450813278433711,0.008617592590093315
113,256,0.5123446684856443,0.008617592590093315
1132,4,0.03821705559692093,0.01347050733862832
1132,8,0.04608685984434559,0.01347050733862832
1132,16,0.06095398151680851,0.013470507338628333
1132,32,0.0911058645355979,0.01347050733862834
1132,64,0.15106082217629616,0.013470507338628313
1132,96,0.21129205908208404,0.01347050733862834
1132,128,0.2732631060821618,0.013470507338628368
1132,160,0.33309735921400074,0.013470507338628313
1132,192,0.39265891352674714,0.013470507338628313
1132,224,0.454751527098133,0.013470507338628313
1132,256,0.5134598570147152,0.013470507338628313
1133,4,0.04076720471266988,0.015896964712895846
1133,8,0.048229849307999534,0.015896964712895853
1133,16,0.06362758796276351,0.01589696471289584
1133,32,0.09397185413371019,0.015896964712895853
1133,64,0.15413467447985663,0.01589696471289584
1133,96,0.21434748994258532,0.01589696471289584
1133,128,0.27478768454311375,0.015896964712895867
1133,160,0.3366901866239517,0.015896964712895867
1133,192,0.3954814650187594,0.015896964712895867
1133,224,0.4553316824629145,0.015896964712895867
1133,256,0.5150106134168289,0.01589696471289581
1134,4,0.04314766241285671,0.018323422087163373
1134,8,0.05071524245949688,0.01832342208716338
1134,16,0.0660733252372739,0.018323422087163366
1134,32,0.09583002696455296,0.018323422087163366
1134,64,0.15640968768785019,0.018323422087163366
1134,96,0.2177637214956503,0.018323422087163393
1134,128,0.2784906847761155,0.018323422087163366
1134,160,0.33770035139714333,0.018323422087163366
1134,192,0.3984256832655544,0.01832342208716331
1134,224,0.4581836617422322,0.018323422087163366
1134,256,0.5218323798424399,0.01832342208716342
114,4,0.03574582543334769,0.011044049964360807
114,8,0.0436333758547542,0.0110440499643608
114,16,0.058677158284395244,0.01104404996436082
114,32,0.0888465805550848,0.011044049964360814
114,64,0.14861886056256615,0.011044049964360786
114,96,0.2097636156245582,0.011044049964360841
114,128,0.27006358950385534,0.011044049964360814
114,160,0.32969037246159677,0.011044049964360814
114,192,0.3919212833580818,0.011044049964360814
114,224,0.4539360725913684,0.011044049964360814
114,256,0.5126241146408023,0.011044049964360814
1142,4,0.040823061961327255,0.015896964712895846
1142,8,0.04808941930759468,0.015896964712895853
1142,16,0.06337016587540709,0.01589696471289584
1142,32,0.09331209079627774,0.015896964712895853
1142,64,0.15434349015983287,0.01589696471289584
1142,96,0.21560901288834425,0.01589696471289584
1142,128,0.27561103018887606,0.015896964712895867
1142,160,0.33424349310800266,0.015896964712895867
1142,192,0.3955863953876044,0.015896964712895867
1142,224,0.4568916523156433,0.015896964712895867
1142,256,0.5166578634273826,0.01589696471289581
1143,4,0.043306045896513747,0.018323422087163373
1143,8,0.05088392051106791,0.01832342208716338
1143,16,0.06592248023367263,0.018323422087163366
1143,32,0.09597630648230512,0.018323422087163366
1143,64,0.15621291707714646,0.018323422087163366
1143,96,0.21623856659454208,0.018323422087163393
1143,128,0.27718953755118964,0.018323422087163366
1143,160,0.3377969149081339,0.018323422087163366
1143,192,0.399289420406742,0.01832342208716331
1143,224,0.4598128409504401,0.018323422087163366
1143,256,0.5173512369029944,0.01832342208716342
1144,4,0.04554074601256164,0.0207498794614309
1144,8,0.0529816262418076,0.020749879461430885
1144,16,0.06804098602879131,0.020749879461430892
1144,32,0.09884684050242082,0.02074987946143092
1144,64,0.15829405011621564,0.02074987946143092
1144,96,0.21934323765299102,0.020749879461430892
1144,128,0.27908969572623005,0.020749879461430865
1144,160,0.3418086113237395,0.02074987946143092
1144,192,0.40124380868021586,0.02074987946143092
1144,224,0.4602734936861956,0.020749879461430865
1144,256,0.5220240181416967,0.02074987946143092
12,4,0.028669506819441685,0.0037646778415582373
12,8,0.03633124253331784,0.003764677841558234
12,16,0.05114671304331771,0.003764677841558234
12,32,0.08185405590585046,0.003764677841558234
12,64,0.14265418027299398,0.003764677841558234
12,96,0.20337884551595878,0.003764677841558234
12,128,0.26338977144662934,0.0037646778415581506
12,160,0.32395173711163355,0.003764677841558206
12,192,0.3836581659317646,0.003764677841558206
12,224,0.4456499851805771,0.003764677841558206
12,256,0.5051841887821269,0.003764677841558206
1212,4,0.035946335728830624,0.011044049964360807
1212,8,0.04341385228923889,0.0110440499643608
1212,16,0.0587050549294778,0.01104404996436082
1212,32,0.08910672949066271,0.011044049964360814
1212,64,0.1487887488922871,0.011044049964360786
1212,96,0.2105133543086098,0.011044049964360841
1212,128,0.2704218850775252,0.011044049964360814
1212,160,0.33195129130938633,0.011044049964360814
1212,192,0.3910404153607354,0.011044049964360814
1212,224,0.45126087401875314,0.011044049964360814
1212,256,0.5144318969656307,0.011044049964360814
1213,4,0.03821379871942525,0.01347050733862832
1213,8,0.046029286061627525,0.01347050733862832
1213,16,0.060986179254965016,0.013470507338628333
1213,32,0.09125785739071457,0.01347050733862834
1213,64,0.15145249966876312,0.013470507338628313
1213,96,0.21239630150311403,0.01347050733862834
1213,128,0.27226269774261247,0.013470507338628368
1213,160,0.33170222826266327,0.013470507338628313
1213,192,0.39283797262752096,0.013470507338628313
1213,224,0.45199164200099506,0.013470507338628313
1213,256,0.5171942203488322,0.013470507338628313
