num_nodes,num_replicas,local_bsz,step_time,sync_time
6,6,2,0.03654078788707501,0.01442882078158294
6,6,4,0.043626953518283516,0.013944364578326415
6,6,6,0.053253430563086436,0.013583094080380421
6,6,8,0.06630983907093614,0.013296462008736076
6,6,12,0.08857062040895625,0.012858714354861508
6,6,16,0.10167859180507545,0.012530676667394033
6,6,20,0.12100491683508878,0.012269708809999655
6,6,24,0.14444557107551595,0.01205381592678817
6,6,28,0.1653723063358361,0.011870207110125125
6,6,32,0.19187972032050865,0.011710806818937575
6,6,36,0.2122471202033101,0.011570200561458244
6,6,40,0.23507128764268218,0.011444587028114378
6,6,48,0.2757216877598154,0.011227959294281498
6,6,52,0.2910177153817507,0.011133274263913862
6,6,56,0.3136081290761013,0.011045891900638316
6,6,60,0.32353485296953766,0.010964812911700428
6,6,64,0.35152831267057705,0.010889227147299507
6,6,68,0.3609435957973476,0.01081846901818001
6,6,72,0.3722864478483196,0.010751985267641428
6,6,76,0.4007830669501058,0.010689311215300423
8,8,2,0.039609860379041184,0.01753447797739892
8,8,4,0.048192473140337776,0.01697061374445564
8,8,6,0.055240887684636426,0.016545505303050927
8,8,8,0.06833324741917372,0.01620583288347062
8,8,12,0.09141145641751741,0.015683649952698206
8,8,16,0.10656191362781581,0.015290081397111202
8,8,20,0.12248945821759165,0.0149758483261411
8,8,24,0.1478666220523084,0.014715247498718192
8,8,28,0.16836109117158532,0.014493218941950353
8,8,32,0.18976078294766593,0.014300203026957142
8,8,36,0.20716545765117486,0.01412976402443089
8,8,40,0.23615065259363938,0.0139773692451092
8,8,48,0.2569672532060425,0.013714299776851402
8,8,52,0.29551973358994726,0.01359922427272775
8,8,56,0.31289519829736323,0.013492979426702079
8,8,60,0.34159583665878784,0.013394362756872558
8,8,64,0.3377467201124084,0.013302398316809738
8,8,68,0.3596808419415009,0.013216283538513285
8,8,72,0.4054741784007295,0.013135350743023855
8,8,76,0.4075776862328464,0.013059038727809336
12,12,2,0.04311852165165087,0.02382976954939464
12,12,4,0.05278990084785346,0.023122399926146897
12,12,6,0.06310166081388618,0.02257897647756725
12,12,8,0.07472639719721302,0.022139279609342796
12,12,12,0.09213601405178086,0.02145513096288565
12,12,16,0.1185628312252142,0.020933917618676523
12,12,20,0.13860855392023608,0.0205148959319931
12,12,24,0.15176882228062577,0.020165729694263446
12,12,28,0.1677428313418108,0.019867203868819405
12,12,32,0.19186441633158235,0.019606995014046696
12,12,36,0.2154876005767895,0.019376741304331674
12,12,40,0.22478151395053989,0.019170516960419826
12,12,48,0.26748516510057135,0.018813834220345105
12,12,52,0.30667974412857657,0.018657561147630286
12,12,56,0.31341867052166744,0.01851315856819241
12,12,60,0.3380489343347492,0.018379025922224623
12,12,64,0.3645321380829119,0.01825386134851925
12,12,68,0.39100168869317414,0.018136592221026815
12,12,72,0.3973081423738087,0.018026324689461137
12,12,76,0.43033451543883655,0.01792230632392189
16,16,2,0.0511757480520847,0.030203692242833743
16,16,4,0.060118204195590365,0.029369980850524786
16,16,6,0.07295602101345812,0.028719446598842388
16,16,8,0.07918591542282932,0.028187375500814557
16,16,12,0.09513208513566629,0.027350594924695368
16,16,16,0.12375837266429116,0.026706829498394383
16,16,20,0.14232264223942126,0.026185948192331776
16,16,24,0.1550866009952279,0.025749934240958755
16,16,28,0.1867714136575823,0.025375904367169938
16,16,32,0.19295660036442763,0.025049040971537012
16,16,36,0.20941426366655935,0.024759214951347558
16,16,40,0.23590825922378975,0.024499205592696638
16,16,48,0.27938953303999065,0.02404863607029517
16,16,52,0.29356716564554386,0.02385091757181851
16,16,56,0.32906945240478397,0.023668064545414202
16,16,60,0.3363416149794739,0.023498092307763563
16,16,64,0.34235377222634145,0.02333938309090139
16,16,68,0.36269713273745074,0.023190601472683536
16,16,72,0.41404709840005066,0.023050632749469058
16,16,76,0.4268940707213548,0.022918537185044774
16,20,2,0.05878347576173937,0.03663223205048384
16,20,4,0.06872245017679816,0.03568612237675729
16,20,6,0.07789723037480184,0.034938148120892284
16,20,8,0.08707746650064513,0.03432063664554051
16,20,12,0.10748164550749806,0.03334019118409136
16,20,16,0.12733358238839787,0.03257914298954523
16,20,20,0.14129845539665997,0.03195967176551631
16,20,24,0.1622212924745619,0.03143890764788332
16,20,28,0.18976837345798048,0.030990741682840744
16,20,32,0.20907293563082802,0.030598116329849323
16,20,36,0.21399763591404283,0.030249289640268823
16,20,40,0.24952472704179243,0.029935844080226426
16,20,48,0.2802101424506213,0.029391654808885004
16,20,52,0.30599309482426423,0.029152483622806757
16,20,56,0.33716343601935933,0.028931111017280964
16,20,60,0.3520507521480918,0.028725183977932445
16,20,64,0.372715307733989,0.02853278046089336
16,20,68,0.3689953213441244,0.02835231093012175
16,20,72,0.3904013494049279,0.02818244638525158
16,20,76,0.42059127557197235,0.028022064784630485
12,14,2,0.049301747767629925,0.02700870509569278
12,14,4,0.05733440830937081,0.02623623889245965
12,14,6,0.0666292957427375,0.025637958344358586
12,14,8,0.07999081322654657,0.025151160492365654
12,14,12,0.09862225962730795,0.024389543382399168
12,14,16,0.11251730157398748,0.02380639768620532
12,14,20,0.13167345121101753,0.02333605132103997
12,14,24,0.14942931183465144,0.022943216506166292
12,14,28,0.17661541433553846,0.022606785771396576
12,14,32,0.19593662843985804,0.022313155648034155
12,14,36,0.21153996846932058,0.02205306093377915
12,14,40,0.24694563114983142,0.021819915995198197
12,14,48,0.2786579550739033,0.021416284336221558
12,14,52,0.2966983682696835,0.02123930194466367
12,14,56,0.3031678973761242,0.021075694424868452
