placement,local_bsz,step_time,sync_time
1,2,0.021287370524680303,1.729186679261252e-09
1,4,0.03157563003631792,1.6548629758195155e-09
1,6,0.04165019655369592,1.6034509484064152e-09
1,8,0.05172461626065671,1.564414764398947e-09
1,12,0.0716659505759612,1.5070257125548991e-09
1,16,0.09183599078044714,1.4653526725361132e-09
1,20,0.11189600364068406,1.4328198905122491e-09
1,24,0.1331180366153237,1.4062418729476889e-09
1,28,0.15302662830175734,1.3838389045783828e-09
1,32,0.17347193294957095,1.364518720237129e-09
1,36,0.1924244614153956,1.3475639770721415e-09
1,40,0.21459478691835326,1.3324790160140765e-09
1,48,0.2549151062582182,1.3065847848103829e-09
1,52,0.27352106786603314,1.2953093597722898e-09
1,56,0.2936126500548869,1.28492405604419e-09
1,60,0.31379290787217273,1.2753043621138715e-09
1,64,0.3343733548409923,1.2663498027976061e-09
1,68,0.35535683559012754,1.2579781660804201e-09
1,72,0.375253014609668,1.2501212842686016e-09
1,76,0.39492204307398154,1.2427222029209872e-09
11,2,0.029696534160819514,0.008349245385706618
11,4,0.039333152069263105,0.008041512479355563
11,6,0.04926902395075226,0.007817852893201596
11,8,0.05923757102982549,0.007643206692306635
11,12,0.07925877771846235,0.007380293933177129
11,16,0.09962196038301081,0.0071856696825435
11,20,0.1190660173410792,0.007031997065513884
11,24,0.13955773931229676,0.006905509765164297
11,28,0.15981793682014786,0.006798327803718834
11,32,0.17900170476815713,0.0067055316966994905
11,36,0.20019033039532516,0.006623850543603982
11,40,0.21941678765432987,0.0065510028190152725
11,48,0.25936305848029,0.006425615660092088
11,52,0.2819409831128405,0.006370896899077549
11,56,0.3022712214521753,0.006320440281545603
11,60,0.32205332326325264,0.006273656940035566
11,64,0.3405924961012823,0.006230070502794949
11,68,0.36000392574999135,0.006189290341421683
11,72,0.3823627008944613,0.006150992295151481
11,76,0.4016226482827012,0.0061149045029249005
111,2,0.031044255396638822,0.009847926523826264
111,4,0.040925613076532426,0.009493635991343993
111,6,0.050551657374370076,0.009234340085417528
111,8,0.06095312144574506,0.009031010678561657
111,12,0.0804425746609546,0.008723769976863902
111,16,0.10081219218955759,0.00849561506786256
111,20,0.12048052725663985,0.008315122783838974
111,24,0.14082699291418782,0.008166370279765106
111,28,0.16098741907592026,0.008040206186525123
111,32,0.18047208672570533,0.0079309009862229
111,36,0.20213079266359915,0.007834637134691763
111,40,0.22194882599390517,0.007748747464897537
111,48,0.262821350158814,0.007600841152470117
111,52,0.28295922620135683,0.007536269860901612
111,56,0.30232223263635066,0.007476715908002862
111,60,0.3235703289504866,0.007421487731230025
111,64,0.3409902263202738,0.007370025580304362
111,68,0.3614884146464287,0.0073218702399930335
111,72,0.3810444034609725,0.007276640475751828
111,76,0.4022783775098456,0.007234016444086444
1111,2,0.032640072980370895,0.01136233983530019
1111,4,0.0423001150282988,0.010963105248545331
1111,6,0.05239445236813088,0.010668983848461218
1111,8,0.06202206948188688,0.010437407212168792
1111,12,0.08181989000061975,0.010086205175687799
1111,16,0.10202113875839897,0.00982459762602711
1111,20,0.12157182514874466,0.009617249359125973
1111,24,0.1425078700589342,0.00944614596811541
1111,28,0.1614829791709414,0.009300892587807918
1111,32,0.18317422640861025,0.009174962761400896
1111,36,0.2029664809187984,0.00906399879107242
1111,40,0.22188552464414418,0.00896495116841256
1111,48,0.2615649619636713,0.008794303734393383
1111,52,0.2839227749137156,0.008719775080134662
1111,56,0.30382804927357404,0.008651023235096533
1111,60,0.32411732585749853,0.008587253862651745
1111,64,0.3444889912281053,0.008527823678066815
1111,68,0.36219171250465804,0.008472204685234741
1111,72,0.38338513357164244,0.00841995836626791
1111,76,0.4025666195559409,0.008370716683261947
1112,2,0.034328259011598264,0.012889953433412378
1112,4,0.04393540478340634,0.012447348903023778
1112,6,0.05358226509188386,0.012119234576120373
1112,8,0.06325623071316884,0.011859883174428529
1112,12,0.08322087876501846,0.011465161348597042
1112,16,0.1031426179293472,0.011170243500227467
1112,20,0.12361191067615793,0.010936056365746405
1112,24,0.1435721512643007,0.0107425612243367
1112,28,0.16408309994427506,0.010578149617450766
1112,32,0.1834962475338297,0.01043551273779228
1112,36,0.2028864382202659,0.010309760309904548
1112,40,0.22426578198633665,0.010197464580487065
1112,48,0.2647630311531483,0.010003898313435067
1112,52,0.2844036441154134,0.009919326667435224
1112,56,0.3052159268708263,0.009841294017296776
1112,60,0.32453828249022515,0.009768903392544104
1112,64,0.344808994243798,0.009701427995534029
1112,68,0.3646427454272136,0.009638271000681486
1112,72,0.3832599505318895,0.009578936517707193
1112,76,0.40368215371596783,0.009523008203186634
1113,2,0.035575449296371256,0.01442882078158294
1113,4,0.045440216384813735,0.013944364578326415
1113,6,0.055034528412866504,0.013583094080380421
1113,8,0.0649756646654354,0.013296462008736076
1113,12,0.08511753421718612,0.012858714354861508
1113,16,0.10442122724563196,0.012530676667394033
1113,20,0.12455067392066412,0.012269708809999655
1113,24,0.14505593022884777,0.01205381592678817
1113,28,0.16429547341063197,0.011870207110125125
1113,32,0.18404070387785004,0.011710806818937575
1113,36,0.20449077258507664,0.011570200561458244
1113,40,0.22427331398209618,0.011444587028114378
1113,48,0.26643840678046726,0.011227959294281498
1113,52,0.28632293321519603,0.011133274263913862
1113,56,0.3060034008782834,0.011045891900638316
1113,60,0.3269643778765369,0.010964812911700428
1113,64,0.3469688840399857,0.010889227147299507
1113,68,0.3649399240819458,0.01081846901818001
1113,72,0.3877768514626092,0.010751985267641428
1113,76,0.4065974617190604,0.010689311215300423
1114,2,0.03740616574573332,0.01597740719503149
1114,4,0.0470722179781961,0.015452553553086237
1114,6,0.056509715936338176,0.015058956507605616
1114,8,0.06616018326012753,0.01474554931787661
1114,12,0.0859441620580301,0.014265306309475576
1114,16,0.10598006887369744,0.013904375748518924
1114,20,0.1264101298278943,0.013616717422141739
1114,24,0.14653752129920686,0.01337844851837447
1114,28,0.16522898331036198,0.013175627523414363
1114,32,0.1861311639387303,0.012999428473240843
1114,36,0.2060250436744875,0.012843921589298812
1114,40,0.2256671780840035,0.01270493713873741
1114,48,0.26552240605711563,0.012465133802427364
1114,52,0.28620491769958345,0.012360277390812136
1114,56,0.30817222657774107,0.012263487806714934
1114,60,0.3263851185799724,0.012173663883344843
1114,64,0.3471843374532502,0.012089912391036961
1114,68,0.3680260303753982,0.012011499134663983
1114,72,0.38691801705052453,0.011937813573687561
1114,76,0.40953965362461764,0.011868342723707515
112,2,0.03282756064517479,0.01136233983530019
112,4,0.04229181930824105,0.010963105248545331
112,6,0.05222133960679212,0.010668983848461218
112,8,0.061987364926976124,0.010437407212168792
112,12,0.08182309288942068,0.010086205175687799
112,16,0.1015053267496322,0.00982459762602711
112,20,0.1221436126329818,0.009617249359125973
112,24,0.14208231939846852,0.00944614596811541
112,28,0.16144556280400235,0.009300892587807918
112,32,0.18188319824969854,0.009174962761400896
112,36,0.20324180862732505,0.00906399879107242
112,40,0.2219764303542248,0.00896495116841256
112,48,0.2619313238356181,0.008794303734393383
112,52,0.28300007282575446,0.008719775080134662
112,56,0.30467335237046145,0.008651023235096533
112,60,0.32254263654365783,0.008587253862651745
112,64,0.34414840666303975,0.008527823678066815
112,68,0.36469270515199576,0.008472204685234741
112,72,0.3829212397061031,0.00841995836626791
112,76,0.4050412310861037,0.008370716683261947
1122,2,0.0356956720530039,0.01442882078158294
1122,4,0.0454383537952416,0.013944364578326415
1122,6,0.05521051087072353,0.013583094080380421
1122,8,0.06499333912582084,0.013296462008736076
1122,12,0.08442471214959052,0.012858714354861508
1122,16,0.10503468434224643,0.012530676667394033
1122,20,0.12443897285386235,0.012269708809999655
1122,24,0.1442326186389308,0.01205381592678817
1122,28,0.1639857200365008,0.011870207110125125
1122,32,0.184990531001319,0.011710806818937575
1122,36,0.20528548507018268,0.011570200561458244
1122,40,0.22394783708554078,0.011444587028114378
