name,finish_time_fairness
vit@frgfm#imagenette-0,0.0971
vit@imagenet-split-1-1,0.07016
vit@frgfm#imagenette-2,0.07336
vit@Bingsu#Cat_and_Dog-3,0.11927
vit@Bingsu#Cat_and_Dog-4,0.13493
vit@Bingsu#Cat_and_Dog-5,0.12924
vit@food101-6,0.05814
vit@imagenet-split-0-7,0.06537
vit@Bingsu#Cat_and_Dog-8,0.15059
vit@mnist-9,0.08803
vit@Bingsu#Cat_and_Dog-10,0.10611
vit@imagenet-split-2-11,0.05702
vit@frgfm#imagenette-12,0.09238
vit@imagenet-split-2-13,0.05867
vit@imagenet-split-1-14,0.0834
vit@imagenet-split-2-15,0.05681
vit@food101-16,0.05783
vit@mnist-17,0.05139
vit@imagenet-split-1-18,0.05941
vit@imagenet-split-0-19,0.05965
vit@mnist-20,0.09231
vit@mnist-21,0.09231
vit@mnist-22,0.09231
vit@imagenet-split-0-23,0.11974
vit@imagenet-split-1-24,0.07335
vit@frgfm#imagenette-25,0.07856
vit@mnist-26,0.07906
vit@frgfm#imagenette-27,0.06328
vit@imagenet-split-2-28,0.05909
vit@frgfm#imagenette-29,0.07645
vit@Bingsu#Cat_and_Dog-30,0.17408
vit@Bingsu#Cat_and_Dog-31,0.1602
vit@imagenet-split-0-32,0.0768
vit@food101-33,0.06261
vit@mnist-34,0.08936
vit@fashion_mnist-35,0.10397
vit@food101-36,0.06062
vit@food101-37,0.08355
vit@fashion_mnist-38,0.06201
vit@fashion_mnist-39,0.07965
vit@Bingsu#Cat_and_Dog-40,0.10682
vit@frgfm#imagenette-41,0.05954
vit@imagenet-split-2-42,0.16141
vit@frgfm#imagenette-43,0.08946
vit@imagenet-split-0-44,0.06352
vit@imagenet-split-2-45,0.06135
vit@food101-46,0.0874
vit@food101-47,0.06046
vit@Bingsu#Cat_and_Dog-48,0.14917
vit@imagenet-split-2-49,0.15412
vit@fashion_mnist-50,0.08263
vit@frgfm#imagenette-51,0.08116
vit@mnist-52,0.08276
vit@imagenet-split-0-53,0.09319
vit@frgfm#imagenette-54,0.06734
vit@mnist-55,0.05176
