num_nodes,num_replicas,local_bsz,step_time,sync_time
6,6,2,0.058308293116993565,0.017425176972835292
6,6,4,0.07910734396571246,0.017425176972835285
6,6,6,0.10028504469634579,0.0174251769728353
6,6,8,0.12189858183856384,0.01742517697283527
6,6,12,0.1564771400851258,0.0174251769728353
6,6,16,0.20784824936844798,0.0174251769728353
6,6,20,0.24735136401363184,0.01742517697283527
6,6,24,0.28874191198500265,0.0174251769728353
6,6,28,0.325696050421679,0.017425176972835354
6,6,32,0.3635937571310246,0.0174251769728353
6,6,36,0.40375331351730864,0.0174251769728353
6,6,40,0.4662449890696717,0.0174251769728353
6,6,48,0.5569487002873126,0.0174251769728353
6,6,52,0.6153489230886615,0.0174251769728353
8,8,2,0.06360320442177396,0.0210720415069362
8,8,4,0.08102717726146544,0.02107204150693623
8,8,6,0.10675232110365465,0.021072041506936243
8,8,8,0.12983805680681892,0.021072041506936257
8,8,12,0.16454473509485298,0.02107204150693623
8,8,16,0.20859960684018128,0.0210720415069362
8,8,20,0.2641744896515623,0.02107204150693623
8,8,24,0.2945777082763338,0.021072041506936146
8,8,28,0.345451703030479,0.0210720415069362
8,8,32,0.3909311848160147,0.0210720415069362
8,8,36,0.44134558961985815,0.0210720415069362
8,8,40,0.48454485989032464,0.0210720415069362
8,8,48,0.5655217133943143,0.0210720415069362
8,8,52,0.6020643719839007,0.0210720415069362
12,12,2,0.07021721619895595,0.028365770575138075
12,12,4,0.09041375719097806,0.02836577057513809
12,12,6,0.11552036544533635,0.02836577057513806
12,12,8,0.13350219842005462,0.02836577057513809
12,12,12,0.1835414761925408,0.028365770575138116
12,12,16,0.2130087996925265,0.02836577057513809
12,12,20,0.25957666883737485,0.02836577057513809
12,12,24,0.3009561262139692,0.028365770575138116
12,12,28,0.3366213049198518,0.02836577057513806
12,12,32,0.3783812155232334,0.02836577057513806
12,12,36,0.42219716890606646,0.02836577057513806
12,12,40,0.4744624554779483,0.02836577057513806
12,12,48,0.5639482839312752,0.028365770575138116
12,12,52,0.6121117548533626,0.028365770575138116
16,16,2,0.07821216018258773,0.035659499643339934
16,16,4,0.1006219427769219,0.03565949964333995
16,16,6,0.1163812637838458,0.03565949964333996
16,16,8,0.13664081652985538,0.03565949964333995
16,16,12,0.1890139939764045,0.03565949964333992
16,16,16,0.22657851261612724,0.03565949964333995
16,16,20,0.260487050615723,0.03565949964333995
16,16,24,0.32100186078267756,0.03565949964333992
16,16,28,0.3630287828598326,0.03565949964334003
16,16,32,0.39261208444803664,0.035659499643339976
16,16,36,0.42358881287871225,0.035659499643339976
16,16,40,0.49579334500220285,0.03565949964333992
16,16,48,0.5469150447293255,0.03565949964333992
16,16,52,0.5865466535087545,0.03565949964333992
16,20,2,0.08536927265854861,0.04295322871154181
16,20,4,0.10623809902856048,0.042953228711541794
16,20,6,0.13178900789835077,0.04295322871154178
16,20,8,0.1510203929152325,0.042953228711541835
16,20,12,0.1857325218662894,0.042953228711541835
16,20,16,0.23752227983605825,0.04295322871154181
16,20,20,0.2777508414272819,0.04295322871154181
16,20,24,0.3205168560833011,0.042953228711541835
16,20,28,0.34669584688660826,0.042953228711541835
16,20,32,0.38487282981538246,0.042953228711541835
16,20,36,0.45953947819562574,0.042953228711541835
16,20,40,0.4954862310571437,0.042953228711541835
16,20,48,0.583024707298256,0.042953228711541835
16,20,52,0.6217705927978412,0.042953228711541835
12,14,2,0.07089272384001107,0.03201263510923902
12,14,4,0.09187947856169666,0.03201263510923902
12,14,6,0.11892984465724166,0.03201263510923903
12,14,8,0.1396993066364309,0.03201263510923899
12,14,12,0.18151237310597726,0.032012635109239046
12,14,16,0.21142127173616718,0.03201263510923899
12,14,20,0.25907805800368316,0.032012635109239046
12,14,24,0.31541814359162823,0.032012635109239074
12,14,28,0.34274383146433984,0.03201263510923902
12,14,32,0.3951008730311073,0.03201263510923902
12,14,36,0.43177561844820406,0.03201263510923902
12,14,40,0.45959990482393603,0.03201263510923902
12,14,48,0.5337616583360217,0.03201263510923902
12,14,52,0.5767273536332979,0.03201263510923902
12,16,2,0.07405404572579372,0.035659499643339934
12,16,4,0.09604432306774942,0.03565949964333995
12,16,6,0.11976479430150186,0.03565949964333996
12,16,8,0.13902886315923646,0.03565949964333995
12,16,12,0.19004221038037633,0.03565949964333992
12,16,16,0.21721647428332147,0.03565949964333995
12,16,20,0.26322369665976836,0.03565949964333995
12,16,24,0.3049569882981053,0.03565949964333992
12,16,28,0.36899687836637074,0.03565949964334003
12,16,32,0.4016531274531733,0.035659499643339976
12,16,36,0.4427164569296993,0.035659499643339976
12,16,40,0.47323991241328084,0.03565949964333992
12,16,48,0.5442543354225331,0.03565949964333992
12,16,52,0.5936742225830149,0.03565949964333992
16,24,2,0.08887722424578715,0.05024695777974367
16,24,4,0.11166388932932055,0.05024695777974367
16,24,6,0.1390466494490778,0.050246957779743695
16,24,8,0.1511495662704214,0.05024695777974367
16,24,12,0.19865242528728774,0.05024695777974367
16,24,16,0.2390290365797797,0.05024695777974364
16,24,20,0.289121245140868,0.05024695777974367
16,24,24,0.32712170743258284,0.050246957779743695
16,24,28,0.3785818284569272,0.050246957779743695
16,24,32,0.4257920272196558,0.050246957779743695
16,24,36,0.4333888060220828,0.050246957779743695
16,24,40,0.48466735735283006,0.050246957779743695
16,24,48,0.6017118323436597,0.05024695777974364
16,24,52,0.6261846220233451,0.05024695777974364
8,10,2,0.0666922619448815,0.02471890604103716
8,10,4,0.08468809065771869,0.024718906041037172
8,10,6,0.11327093275314377,0.024718906041037172
8,10,8,0.13343887593664122,0.02471890604103713
8,10,12,0.1750518608311954,0.02471890604103716
8,10,16,0.21553735878695413,0.02471890604103716
8,10,20,0.2480462038494037,0.02471890604103713
8,10,24,0.3132074513442693,0.02471890604103716
8,10,28,0.3453214894625076,0.02471890604103716
8,10,32,0.36608249858308706,0.02471890604103716
8,10,36,0.4418468868904839,0.02471890604103716
8,10,40,0.4486732307780294,0.02471890604103716
8,10,48,0.5526170678212662,0.024718906041037103
8,10,52,0.5995189099747495,0.024718906041037103
6,7,2,0.06043131646556448,0.01924860923988575
6,7,4,0.08494087283654571,0.019248609239885764
6,7,6,0.10755687953779003,0.019248609239885778
6,7,8,0.11946654589669285,0.019248609239885778
6,7,12,0.1711986834197144,0.019248609239885778
6,7,16,0.20671784048511155,0.019248609239885722
6,7,20,0.25828170847654613,0.019248609239885778
6,7,24,0.29610609760438195,0.01924860923988575
