full_resource,free_resource,pending_num,running_num,submit_num
32,32,0,0,0
32,31,0,1,1
32,27,0,2,1
32,27,0,2,0
32,27,0,2,0
32,27,0,2,0
32,27,0,2,0
32,28,0,1,0
32,28,0,1,0
32,28,0,1,0
32,28,0,1,0
32,28,0,1,0
32,28,0,1,0
32,27,0,2,1
32,23,0,2,1
32,23,0,2,0
32,23,0,2,0
32,23,0,2,0
32,24,0,1,0
32,24,0,1,0
32,24,0,1,0
32,24,0,1,0
32,23,0,2,1
32,22,0,3,1
32,22,0,3,0
32,22,0,3,0
32,22,0,3,0
32,14,0,4,1
32,15,0,3,0
32,15,0,3,0
32,14,0,4,1
32,14,0,4,0
32,14,0,4,0
32,14,0,4,0
32,12,0,5,1
32,13,0,4,0
32,13,0,4,0
32,14,0,3,0
32,6,0,4,1
32,4,0,5,1
32,4,0,5,0
32,4,0,5,0
32,12,0,4,0
32,12,0,4,0
32,8,0,5,1
32,6,0,6,1
32,6,0,6,0
32,14,0,5,0
32,14,0,5,0
32,22,0,4,0
32,22,0,4,0
32,10,1,6,3
32,2,0,7,0
32,4,0,6,0
32,4,0,6,0
32,4,0,6,0
32,8,0,5,1
32,8,0,5,0
32,7,0,6,1
32,7,0,6,0
32,7,0,6,0
32,7,0,6,0
32,7,0,6,0
32,7,0,6,0
32,8,0,5,0
32,7,0,6,1
32,7,0,6,0
32,7,0,6,0
32,10,0,6,1
32,10,0,6,0
32,10,0,6,0
32,10,0,6,1
32,9,0,7,1
32,19,0,5,0
32,28,0,3,0
32,28,0,3,0
32,29,0,2,0
32,30,0,1,0
32,32,0,0,0
32,32,0,0,0
32,32,0,0,0
32,16,0,2,2
32,12,0,4,2
32,12,0,4,0
32,12,0,4,0
32,4,0,5,1
32,4,0,5,0
32,12,0,4,0
32,12,0,4,0
32,12,0,4,0
32,12,0,4,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,20,0,3,0
32,18,0,4,1
32,18,1,4,1
32,24,0,4,0
32,24,0,4,0
32,24,0,4,0
32,24,0,4,0
32,24,0,4,0
32,15,0,6,2
32,15,0,6,0
32,15,0,6,0
32,15,0,6,0
32,19,0,4,0
32,19,0,4,0
32,18,0,5,1
32,17,0,6,1
32,17,0,6,0
32,16,0,7,1
32,16,0,7,0
32,16,0,7,0
32,16,0,7,1
32,12,1,8,2
32,8,0,9,0
32,4,0,10,1
32,0,0,11,1
32,0,1,11,1
32,0,0,11,1
32,0,0,11,0
32,0,1,11,1
32,0,2,11,1
32,4,1,11,1
32,1,1,11,1
32,4,0,11,0
32,5,0,11,1
32,1,0,12,1
32,3,1,13,3
32,3,0,13,0
32,3,1,13,1
32,5,1,14,4
32,4,0,15,0
32,6,1,14,2
32,5,0,15,0
32,6,0,14,0
32,6,0,14,0
32,10,0,13,0
32,11,0,12,0
32,11,1,12,2
32,8,1,14,2
32,15,1,13,1
32,13,1,15,2
32,15,0,15,0
32,15,0,15,1
32,16,0,14,0
32,16,0,14,1
32,19,0,11,0
32,19,0,11,0
32,19,0,11,0
32,20,0,10,0
32,20,0,10,0
32,13,2,16,9
32,12,1,17,0
32,11,1,18,1
32,12,1,18,1
32,11,0,19,0
32,13,0,17,0
32,18,0,12,0
32,19,0,11,0
32,21,0,9,0
32,21,0,9,1
32,22,0,8,0
32,22,0,8,0
32,22,0,8,0
32,22,0,8,0
32,22,0,8,0
32,9,0,9,2
32,8,0,10,1
32,9,0,9,0
32,3,1,12,6
32,1,0,13,0
32,1,0,13,0
32,2,0,12,0
32,2,1,11,2
32,3,1,10,0
32,4,1,9,0
32,4,1,9,0
32,6,1,8,0
32,6,1,8,0
32,6,2,8,1
32,6,2,8,0
32,0,0,8,0
32,0,2,8,2
32,0,2,8,0
32,0,2,8,0
32,1,1,8,0
32,1,1,8,0
32,6,0,9,1
32,5,0,10,1
32,5,0,10,0
32,6,0,9,0
32,20,0,7,0
32,20,0,7,0
32,18,1,9,4
32,17,1,10,2
32,9,0,11,0
32,9,0,11,0
32,9,0,11,0
32,10,0,10,0
32,17,1,5,1
32,18,1,5,1
32,18,1,5,0
32,18,1,5,0
32,16,1,6,1
32,16,1,6,0
32,17,1,5,0
32,16,1,6,1
32,18,1,5,0
32,6,0,4,0
32,6,1,4,1
32,6,1,4,0
32,6,1,4,1
32,6,1,4,0
32,5,1,5,1
32,5,1,5,0
32,5,1,5,0
32,14,0,4,0
32,9,0,6,2
32,9,0,6,0
32,7,0,7,1
32,7,0,7,0
32,7,0,7,0
32,7,0,7,0
32,8,0,6,0
32,7,0,7,1
32,15,0,6,0
32,7,0,7,1
32,10,0,7,1
32,8,0,8,1
32,9,0,7,0
32,8,0,8,1
32,17,0,6,0
32,17,0,6,1
32,17,0,6,0
32,17,0,6,0
32,17,0,6,0
32,17,0,6,0
32,17,0,6,0
32,18,0,5,0
32,18,0,5,0
32,18,0,5,0
32,18,0,5,0
32,18,0,5,0
32,18,0,5,0
32,17,0,6,1
32,9,0,7,1
32,9,0,7,0
32,10,0,6,0
32,9,0,7,1
32,9,0,7,0
32,17,0,6,0
32,9,0,7,1
32,9,0,7,0
32,9,0,7,0
32,17,0,6,0
32,17,0,6,0
32,17,0,6,0
32,25,0,5,0
32,29,0,3,0
32,30,0,2,0
32,28,0,4,2
32,28,0,4,0
32,28,0,4,0
32,28,0,4,0
32,28,0,4,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,30,0,2,0
32,28,0,4,2
32,28,0,4,0
32,28,0,4,0
32,28,0,4,0
32,20,0,5,1
32,20,0,5,0
32,19,1,6,4
32,17,0,7,0
32,9,0,8,1
32,9,0,8,0
32,17,0,7,0
32,17,0,7,0
32,20,0,4,0
32,20,0,4,0
32,20,0,4,1
32,20,0,4,0
32,20,0,4,0
32,20,0,4,0
32,20,0,4,1
32,20,0,4,0
32,21,0,3,0
32,21,0,3,0
32,23,0,2,0
32,22,0,2,1
32,21,0,3,1
32,13,0,4,1
32,13,0,4,0
32,12,0,5,1
32,12,0,5,0
32,13,0,4,0
32,13,0,4,0
32,9,0,5,1
32,10,0,4,0
32,10,0,4,0
32,9,0,5,1
32,9,0,5,0
32,17,0,4,0
32,17,0,4,0
32,17,0,4,0
32,2,4,5,6
32,2,4,5,0
32,1,12,6,9
32,1,12,6,0
