full_resource,free_resource,pending_num,running_num,submit_num
8,8,0,0,54
8,0,46,8,0
8,0,46,8,0
8,0,46,8,0
8,0,46,8,0
8,0,46,8,0
8,0,44,8,0
8,0,44,8,0
8,0,44,8,0
8,0,44,8,0
8,0,44,8,0
8,0,32,8,0
8,0,32,8,0
8,0,32,8,0
8,0,32,8,0
8,0,32,8,0
8,0,27,7,0
8,0,27,7,0
8,0,28,6,0
8,0,26,6,0
8,0,26,6,0
8,0,20,6,0
8,0,17,7,0
8,0,18,6,0
8,0,18,6,0
8,0,18,6,0
8,0,18,6,0
8,0,18,6,0
8,0,17,6,0
8,1,17,5,0
8,0,14,6,0
8,0,13,6,0
8,0,13,6,0
8,0,9,6,0
8,1,9,5,0
8,0,6,6,0
8,0,6,6,0
8,0,6,6,0
8,0,6,6,0
8,0,5,6,0
8,2,5,5,0
8,2,5,5,0
8,2,5,5,0
8,2,5,5,0
8,2,5,5,0
8,2,5,5,0
8,2,5,5,0
8,3,5,4,0
8,0,3,5,0
8,0,3,5,0
8,0,3,5,0
8,3,3,4,0
8,3,3,4,0
8,4,4,3,0
8,4,4,3,0
8,4,4,3,0
8,4,4,3,0
8,0,2,4,0
8,1,2,3,0
8,1,2,3,0
8,1,2,3,0
8,1,2,3,0
8,2,3,2,0
8,2,3,2,0
8,2,3,2,0
8,1,2,2,0
8,1,2,2,0
8,1,2,2,0
8,1,2,2,0
8,1,2,2,0
8,1,1,2,0
8,1,1,2,0
8,4,1,1,0
8,4,1,1,0
8,4,1,1,0
8,4,1,1,0
8,4,0,1,0
8,4,0,1,0
