placement,local_bsz,step_time,sync_time
1,2,0.04157231511516879,1.000000009881985e-08
1,4,0.06301479299011391,1.0000000105758744e-08
1,6,0.08403406682564973,1.0000000119636532e-08
1,8,0.10505061676498634,1.0000000119636532e-08
1,12,0.14665589426729736,1.0000000105758744e-08
1,16,0.18872566367181978,1.0000000105758744e-08
1,20,0.2305687145865735,1.0000000078003168e-08
1,24,0.2748098017905479,1.0000000105758744e-08
1,28,0.31634175799580494,1.0000000050247593e-08
1,32,0.3589826324627293,1.0000000105758744e-08
1,36,0.39853243565516233,1.0000000105758744e-08
1,40,0.44474743003810463,1.0000000105758744e-08
1,48,0.528849642967534,1.0000000050247593e-08
1,52,0.5676746844980599,1.0000000050247593e-08
11,2,0.051591300542099,0.010131447922867756
11,4,0.07263280606711223,0.010131447922867728
11,6,0.09378704651306714,0.010131447922867742
11,8,0.1151070048259264,0.010131447922867728
11,12,0.15718649630693568,0.010131447922867742
11,16,0.1990920535483539,0.010131447922867742
11,20,0.2419939710494324,0.010131447922867742
11,24,0.28291500694750854,0.010131447922867742
11,28,0.32547572220622956,0.010131447922867687
11,32,0.3678763958180444,0.010131447922867742
11,36,0.4104033343478541,0.010131447922867742
11,40,0.4540900038732894,0.010131447922867742
11,48,0.5356153456618793,0.010131447922867798
11,52,0.57952629203014,0.010131447922867798
111,2,0.05362892256009738,0.01195488017168389
111,4,0.07434817861355675,0.01195488017168389
111,6,0.09589745627022772,0.011954880171683904
111,8,0.116516784023986,0.011954880171683904
111,12,0.15842489790019196,0.01195488017168389
111,16,0.202235751789517,0.011954880171683918
111,20,0.24468106143876556,0.01195488017168389
111,24,0.2866433379653049,0.01195488017168389
111,28,0.32733626021159007,0.01195488017168389
111,32,0.3687027230896249,0.01195488017168389
111,36,0.4131669262309237,0.01195488017168389
111,40,0.4543500829610874,0.01195488017168389
111,48,0.5370148055267686,0.01195488017168389
111,52,0.5812392086648148,0.01195488017168389
1111,2,0.05514487766778413,0.013778312438734362
1111,4,0.0768235255867536,0.01377831243873437
1111,6,0.09738239271912846,0.013778312438734341
1111,8,0.11891833520747846,0.013778312438734355
1111,12,0.16063737395344313,0.013778312438734397
1111,16,0.20319620309521763,0.01377831243873437
1111,20,0.24548507395334215,0.013778312438734341
1111,24,0.2866791747808613,0.013778312438734341
1111,28,0.33134920705622156,0.013778312438734341
1111,32,0.3730390783061567,0.013778312438734341
1111,36,0.41605110731314904,0.013778312438734341
1111,40,0.45824776730548494,0.013778312438734341
1111,48,0.5414051662133781,0.013778312438734397
1111,52,0.5855505853022774,0.013778312438734397
1112,2,0.05699078151613766,0.01560174470578482
1112,4,0.07809563723681871,0.015601744705784806
1112,6,0.09898906693124941,0.01560174470578482
1112,8,0.12033825006316308,0.015601744705784834
1112,12,0.16258264606362727,0.01560174470578482
1112,16,0.20451017992481893,0.01560174470578482
1112,20,0.2480065120393618,0.01560174470578482
1112,24,0.2889943512487313,0.015601744705784848
1112,28,0.330897473179653,0.015601744705784903
1112,32,0.37399858830978466,0.015601744705784848
1112,36,0.4145600514894298,0.015601744705784848
1112,40,0.4596539026875485,0.015601744705784848
1112,48,0.5403901715863032,0.015601744705784792
1112,52,0.5877619786239303,0.015601744705784792
1113,2,0.05921046391384123,0.017425176972835292
1113,4,0.0799157165090508,0.017425176972835285
1113,6,0.10076399939050572,0.0174251769728353
1113,8,0.12275828177254686,0.01742517697283527
1113,12,0.1649277323058876,0.0174251769728353
1113,16,0.20727589044073955,0.0174251769728353
1113,20,0.24969283542135254,0.01742517697283527
1113,24,0.2899918323858579,0.0174251769728353
1113,28,0.3329754367531078,0.017425176972835354
1113,32,0.3742193704446488,0.0174251769728353
1113,36,0.4193947601584799,0.0174251769728353
1113,40,0.46065974517429015,0.0174251769728353
1113,48,0.5436017152760252,0.0174251769728353
1113,52,0.5841767735063412,0.0174251769728353
1114,2,0.06075807546075195,0.01924860923988575
1114,4,0.08183733405421556,0.019248609239885764
1114,6,0.10332486014814553,0.019248609239885778
1114,8,0.12436651724148416,0.019248609239885778
1114,12,0.1670550671647048,0.019248609239885778
1114,16,0.2085677638055017,0.019248609239885722
1114,20,0.24988654485169856,0.019248609239885778
1114,24,0.2936807106167976,0.01924860923988575
1114,28,0.33614514748716384,0.019248609239885694
1114,32,0.3777171509876902,0.01924860923988575
1114,36,0.4208381167493125,0.01924860923988575
1114,40,0.4618872329303448,0.01924860923988575
1114,48,0.5464701457604078,0.019248609239885806
1114,52,0.5881345074874629,0.019248609239885806
112,2,0.05513990836860323,0.013778312438734362
112,4,0.07621034944805552,0.01377831243873437
112,6,0.09716045772256257,0.013778312438734341
112,8,0.11888733378692497,0.013778312438734355
112,12,0.16064163067429155,0.013778312438734397
112,16,0.20317284564455182,0.01377831243873437
112,20,0.24637050846054726,0.013778312438734341
112,24,0.286864488466355,0.013778312438734341
112,28,0.32950495695672216,0.013778312438734341
112,32,0.372966231395357,0.013778312438734341
112,36,0.41310716744915854,0.013778312438734341
112,40,0.4545147386869609,0.013778312438734341
112,48,0.5397384658738389,0.013778312438734397
112,52,0.581115288887318,0.013778312438734397
1122,2,0.05930343937550732,0.017425176972835292
1122,4,0.08040419835913436,0.017425176972835285
1122,6,0.10139982204418732,0.0174251769728353
1122,8,0.12282680920368401,0.01742517697283527
1122,12,0.16508707703337655,0.0174251769728353
1122,16,0.206154118031883,0.0174251769728353
1122,20,0.24999486517791863,0.01742517697283527
1122,24,0.2913469295023144,0.0174251769728353
1122,28,0.33447253021137396,0.017425176972835354
1122,32,0.3771503720849027,0.0174251769728353
1122,36,0.41711691047699295,0.0174251769728353
1122,40,0.45829833809735143,0.0174251769728353
1122,48,0.5430410593100946,0.0174251769728353
1122,52,0.586309854539388,0.0174251769728353
1123,2,0.061066722012359596,0.01924860923988575
1123,4,0.08227637917950907,0.019248609239885764
1123,6,0.10257988936284403,0.019248609239885778
1123,8,0.12420902449410821,0.019248609239885778
1123,12,0.16627326678405854,0.019248609239885778
1123,16,0.20804597601014232,0.019248609239885722
1123,20,0.24988722493466053,0.019248609239885778
1123,24,0.2925799062995961,0.01924860923988575
1123,28,0.33675575829662147,0.019248609239885694
1123,32,0.37681845435073846,0.01924860923988575
1123,36,0.4197797295527927,0.01924860923988575
1123,40,0.46285366889177004,0.01924860923988575
1123,48,0.5456008917299322,0.019248609239885806
1123,52,0.5913376979901136,0.019248609239885806
1124,2,0.06298650730307237,0.0210720415069362
1124,4,0.08359606560124025,0.02107204150693623
1124,6,0.10490870898662373,0.021072041506936243
1124,8,0.12576817769603782,0.021072041506936257
1124,12,0.16787216424669307,0.02107204150693623
1124,16,0.20947454534541948,0.0210720415069362
1124,20,0.25294101963066656,0.02107204150693623
1124,24,0.29488711658260197,0.021072041506936146
1124,28,0.33558230429498065,0.0210720415069362
1124,32,0.37846965603008625,0.0210720415069362
1124,36,0.42324523732523656,0.0210720415069362
1124,40,0.46253157039529286,0.0210720415069362
1124,48,0.5462228005643627,0.0210720415069362
1124,52,0.5903221357832412,0.0210720415069362
113,2,0.05750419156529759,0.01560174470578482
113,4,0.07813172749887137,0.015601744705784806
113,6,0.09961247264591856,0.01560174470578482
113,8,0.12086419161378908,0.015601744705784834
113,12,0.16233680797484173,0.01560174470578482
113,16,0.2054466613703945,0.01560174470578482
113,20,0.2468670609713374,0.01560174470578482
113,24,0.28979182477402216,0.015601744705784848
113,28,0.33206676330169704,0.015601744705784903
113,32,0.3739727134224845,0.015601744705784848
113,36,0.41434938481404326,0.015601744705784848
113,40,0.45980561500844014,0.015601744705784848
113,48,0.5417264563936302,0.015601744705784792
113,52,0.5830805107811795,0.015601744705784792
1132,2,0.060593591875275,0.01924860923988575
1132,4,0.08205516452849844,0.019248609239885764
1132,6,0.10327121119534295,0.019248609239885778
1132,8,0.12359529979129348,0.019248609239885778
1132,12,0.16643082785832622,0.019248609239885778
1132,16,0.20805513043361387,0.019248609239885722
1132,20,0.2512049100540486,0.019248609239885778
1132,24,0.292101496416983,0.01924860923988575
1132,28,0.3359109698425037,0.019248609239885694
1132,32,0.3770582802173396,0.01924860923988575
1132,36,0.4215338246918695,0.01924860923988575
1132,40,0.4602415436923782,0.01924860923988575
1132,48,0.5454776183210399,0.019248609239885806
1132,52,0.5862860287712564,0.019248609239885806
1133,2,0.06296283704323981,0.0210720415069362
1133,4,0.08412030795177443,0.02107204150693623
1133,6,0.10465764832229242,0.021072041506936243
1133,8,0.12622071954545977,0.021072041506936257
1133,12,0.16876781200961166,0.02107204150693623
1133,16,0.21056533253385507,0.0210720415069362
1133,20,0.2527391061874855,0.02107204150693623
1133,24,0.2941179927573681,0.021072041506936146
1133,28,0.3357226164587482,0.0210720415069362
1133,32,0.3808159467056934,0.0210720415069362
1133,36,0.4232121568200108,0.0210720415069362
1133,40,0.4643565681224197,0.0210720415069362
1133,48,0.5472869887423563,0.0210720415069362
1133,52,0.589494161885942,0.0210720415069362
1134,2,0.06466578759030014,0.022895473773986708
1134,4,0.08596755008222962,0.022895473773986666
1134,6,0.10714818469294392,0.022895473773986694
1134,8,0.12820034135345623,0.022895473773986652
1134,12,0.17029910381260469,0.022895473773986708
1134,16,0.21138983826646965,0.02289547377398668
1134,20,0.2536265090217259,0.02289547377398668
1134,24,0.29788516980186863,0.022895473773986708
1134,28,0.3392783827683682,0.022895473773986652
1134,32,0.379262092236401,0.022895473773986708
1134,36,0.42166056850944467,0.022895473773986708
1134,40,0.4663239599341803,0.022895473773986708
1134,48,0.5472706846980316,0.022895473773986708
1134,52,0.5901991160057494,0.022895473773986708
114,2,0.05907848134137618,0.017425176972835292
114,4,0.0803110354871537,0.017425176972835285
114,6,0.10141861424968916,0.0174251769728353
114,8,0.12203482670697884,0.01742517697283527
114,12,0.16493649143885447,0.0174251769728353
114,16,0.20625892342783345,0.0174251769728353
114,20,0.24858254025827284,0.01742517697283527
114,24,0.29195021488280043,0.0174251769728353
114,28,0.3339463260518673,0.017425176972835354
114,32,0.37697430704384155,0.0174251769728353
114,36,0.41853606159195655,0.0174251769728353
114,40,0.4604067425230287,0.0174251769728353
114,48,0.5423099812340273,0.0174251769728353
114,52,0.5859613794640146,0.0174251769728353
1142,2,0.06254935865812664,0.0210720415069362
1142,4,0.08358953504038094,0.02107204150693623
1142,6,0.10540783854345147,0.021072041506936243
1142,8,0.12588439178102687,0.021072041506936257
1142,12,0.16889369211670943,0.02107204150693623
1142,16,0.21072514302857065,0.0210720415069362
1142,20,0.25340907238542754,0.02107204150693623
1142,24,0.2948869929393818,0.021072041506936146
1142,28,0.3373534821740508,0.0210720415069362
1142,32,0.3792808894308494,0.0210720415069362
1142,36,0.4202396725633032,0.0210720415069362
1142,40,0.4647709222600532,0.0210720415069362
1142,48,0.5469676393582387,0.0210720415069362
1142,52,0.5875760406902627,0.0210720415069362
1143,2,0.06461385971082036,0.022895473773986708
1143,4,0.08535103233745124,0.022895473773986666
1143,6,0.10720515148289914,0.022895473773986694
1143,8,0.12842285517175656,0.022895473773986652
1143,12,0.17076307654255066,0.022895473773986708
1143,16,0.21199697765843636,0.02289547377398668
1143,20,0.25325451912651414,0.02289547377398668
1143,24,0.29797348148815495,0.022895473773986708
1143,28,0.3386742792574852,0.022895473773986652
1143,32,0.38291127690336213,0.022895473773986708
1143,36,0.4253104543322424,0.022895473773986708
1143,40,0.46720623714274623,0.022895473773986708
1143,48,0.5488622940874783,0.022895473773986708
1143,52,0.5915273770523102,0.022895473773986708
1144,2,0.06657638937440793,0.02471890604103716
1144,4,0.08729084326441046,0.024718906041037172
1144,6,0.10819966657219134,0.024718906041037172
1144,8,0.1297396255200741,0.02471890604103713
1144,12,0.17263066770568725,0.02471890604103716
1144,16,0.2145157194292822,0.02471890604103716
1144,20,0.2564906288517446,0.02471890604103713
1144,24,0.2973235480065551,0.02471890604103716
1144,28,0.34113298503866285,0.02471890604103716
1144,32,0.3848328263299466,0.02471890604103716
1144,36,0.4236409029774504,0.02471890604103716
1144,40,0.4674718591215103,0.02471890604103716
1144,48,0.55389864857621,0.024718906041037103
1144,52,0.5954615104526112,0.024718906041037103
