num_nodes,num_replicas,local_bsz,step_time,sync_time
6,6,4,0.15877208891824565,0.06548314734349411
6,6,8,0.17353259112847022,0.06548314734349409
6,6,16,0.21882884269702216,0.06548314734349411
6,6,24,0.26174312739195255,0.06548314734349411
6,6,32,0.3150628781983858,0.06548314734349411
6,6,40,0.3660467537491693,0.06548314734349414
6,6,48,0.4176808426798913,0.06548314734349409
6,6,56,0.44955817839954465,0.06548314734349414
6,6,64,0.5019851880433305,0.06548314734349409
6,6,72,0.5182937254814963,0.06548314734349414
6,6,80,0.5867729233283372,0.06548314734349414
6,6,88,0.598305662415424,0.06548314734349414
6,6,96,0.6401669637247307,0.06548314734349414
6,6,128,0.8370059991186848,0.06548314734349414
6,6,160,1.0639982490414548,0.06548314734349414
6,6,192,1.19577473504939,0.06548314734349403
6,6,224,1.364769225347051,0.06548314734349403
6,6,256,1.5607965400862973,0.06548314734349403
8,8,4,0.16466134576432495,0.07128497939207301
8,8,8,0.18902386191336615,0.07128497939207298
8,8,16,0.22559410371104113,0.07128497939207301
8,8,24,0.2776133110959408,0.07128497939207304
8,8,32,0.31414777053895127,0.07128497939207304
8,8,40,0.3765743839171437,0.07128497939207301
8,8,48,0.42309517107912337,0.07128497939207301
8,8,56,0.4658420427400817,0.07128497939207301
8,8,64,0.5008315486450776,0.07128497939207301
8,8,72,0.527416624362021,0.07128497939207301
8,8,80,0.5770011556500145,0.07128497939207301
8,8,88,0.6167627681483104,0.07128497939207301
8,8,96,0.6373748069070702,0.07128497939207301
8,8,128,0.8202171174533681,0.07128497939207301
8,8,160,1.0656695146231798,0.07128497939207301
8,8,192,1.189856588893038,0.07128497939207312
8,8,224,1.3399024567340219,0.07128497939207312
8,8,256,1.513760394639403,0.07128497939207312
12,12,4,0.18186482320946581,0.0828886434892308
12,12,8,0.20339568794701968,0.08288864348923086
12,12,16,0.23802631860057694,0.08288864348923086
12,12,24,0.29165433297174775,0.08288864348923089
12,12,32,0.34089313817510547,0.08288864348923089
12,12,40,0.38979412518900525,0.08288864348923086
12,12,48,0.41335530850757507,0.08288864348923086
12,12,56,0.4593153556517569,0.08288864348923086
12,12,64,0.4889678609101182,0.0828886434892308
12,12,72,0.5299878397660854,0.08288864348923086
12,12,80,0.6106320057696066,0.08288864348923086
12,12,88,0.6140546392511981,0.08288864348923086
12,12,96,0.6903769676429092,0.08288864348923086
12,12,128,0.8519114673774891,0.08288864348923086
12,12,160,1.0321922006545063,0.08288864348923075
12,12,192,1.231220356421972,0.08288864348923086
12,12,224,1.3465178048209607,0.08288864348923086
12,12,256,1.5627117622716016,0.08288864348923086
16,16,4,0.18178360339132102,0.09449230758638866
16,16,8,0.21213014659320467,0.09449230758638869
16,16,16,0.25936475469817266,0.09449230758638866
16,16,24,0.3085667029737628,0.09449230758638869
16,16,32,0.3243792135932352,0.09449230758638874
16,16,40,0.37219976055474313,0.09449230758638866
16,16,48,0.41380560208631434,0.09449230758638866
16,16,56,0.4489673382589864,0.09449230758638866
16,16,64,0.5410495031386311,0.09449230758638866
16,16,72,0.5400320051431543,0.09449230758638871
16,16,80,0.580055239078426,0.09449230758638871
16,16,88,0.6458969263513852,0.09449230758638871
16,16,96,0.6771657771462073,0.09449230758638871
16,16,128,0.834337399253946,0.09449230758638871
16,16,160,1.0772528820170881,0.09449230758638871
16,16,192,1.164615989978696,0.0944923075863886
16,16,224,1.3750020743782008,0.0944923075863886
16,16,256,1.6418316600076648,0.0944923075863886
16,20,4,0.20463983322993484,0.10609597168354648
16,20,8,0.22069021135507427,0.10609597168354651
16,20,16,0.2758160958142611,0.10609597168354651
16,20,24,0.3199493026055143,0.10609597168354648
16,20,32,0.3530505183254693,0.10609597168354648
16,20,40,0.384811083613141,0.10609597168354651
16,20,48,0.43877413345177213,0.10609597168354651
16,20,56,0.47097938750642715,0.10609597168354651
16,20,64,0.513330915660588,0.10609597168354651
16,20,72,0.5791877294221788,0.10609597168354645
16,20,80,0.6373615712371873,0.10609597168354645
16,20,88,0.6448791393572141,0.10609597168354645
16,20,96,0.7354513321650763,0.10609597168354645
16,20,128,0.8652655059964023,0.10609597168354645
16,20,160,1.0635923308628938,0.10609597168354645
16,20,192,1.225591467773754,0.10609597168354656
16,20,224,1.3836529895032348,0.10609597168354656
16,20,256,1.5525269313874488,0.10609597168354656
12,14,4,0.18048402770136868,0.08869047553780973
12,14,8,0.21314882688417544,0.08869047553780973
12,14,16,0.24921983119593066,0.08869047553780976
12,14,24,0.3047086708422212,0.08869047553780976
12,14,32,0.33705405945761413,0.08869047553780976
12,14,40,0.3783448577064905,0.08869047553780973
12,14,48,0.406105397041899,0.08869047553780979
12,14,56,0.46128689927657,0.08869047553780973
12,14,64,0.5083551304182391,0.08869047553780979
12,14,72,0.5727748791502215,0.08869047553780973
12,14,80,0.5749867413787351,0.08869047553780973
12,14,88,0.6641849178506543,0.08869047553780973
12,14,96,0.6914168454480022,0.08869047553780973
12,14,128,0.8616241789407068,0.08869047553780973
12,14,160,1.0483666269001946,0.08869047553780984
12,14,192,1.1949440147019843,0.08869047553780973
12,14,224,1.448879628363454,0.08869047553780973
12,14,256,1.6120432345698508,0.08869047553780973
12,16,4,0.1879968092632475,0.09449230758638866
12,16,8,0.21813998004944898,0.09449230758638869
12,16,16,0.26457397244211955,0.09449230758638866
12,16,24,0.2851175800048546,0.09449230758638869
12,16,32,0.338495536589733,0.09449230758638874
12,16,40,0.3834661436761765,0.09449230758638866
12,16,48,0.42686124809594184,0.09449230758638866
12,16,56,0.4492907536444193,0.09449230758638866
12,16,64,0.5376631783076689,0.09449230758638866
12,16,72,0.5808418582924048,0.09449230758638871
12,16,80,0.6327070727784784,0.09449230758638871
12,16,88,0.6676635077730311,0.09449230758638871
12,16,96,0.7170066429418126,0.09449230758638871
12,16,128,0.8902715757504294,0.09449230758638871
12,16,160,1.0124859724354585,0.09449230758638871
12,16,192,1.2087331402825752,0.0944923075863886
12,16,224,1.4391994558692511,0.0944923075863886
12,16,256,1.593882015587779,0.0944923075863886
16,24,4,0.21570731780534752,0.11769963578070436
16,24,8,0.22327837505351159,0.11769963578070433
16,24,16,0.26936953589208285,0.1176996357807043
16,24,24,0.3193720843533032,0.11769963578070433
16,24,32,0.3470852239796741,0.11769963578070433
16,24,40,0.4004746781425728,0.1176996357807043
16,24,48,0.4415775225110838,0.11769963578070436
16,24,56,0.4728113502015699,0.1176996357807043
16,24,64,0.5237103038949126,0.11769963578070436
16,24,72,0.5800236335809548,0.1176996357807043
16,24,80,0.6385376131118886,0.1176996357807043
16,24,88,0.7014858715692713,0.1176996357807043
16,24,96,0.6884935606751553,0.1176996357807043
16,24,128,0.8946357033323448,0.1176996357807043
16,24,160,1.0660852193154375,0.11769963578070441
16,24,192,1.291095705002528,0.1176996357807043
16,24,224,1.3920727765277328,0.1176996357807043
16,24,256,1.5176908570915695,0.1176996357807043
8,10,4,0.17047146777820532,0.07708681144065194
8,10,8,0.19812387894794026,0.07708681144065194
8,10,16,0.2425525212141225,0.07708681144065196
8,10,24,0.2778740817568504,0.07708681144065191
8,10,32,0.31592034227727955,0.07708681144065196
8,10,40,0.3610520796941524,0.07708681144065194
8,10,48,0.41345730741465625,0.07708681144065194
8,10,56,0.456171505418812,0.07708681144065194
8,10,64,0.494386890269326,0.07708681144065194
8,10,72,0.5230318956590905,0.07708681144065199
8,10,80,0.6135638768696852,0.07708681144065199
8,10,88,0.6506620631360986,0.07708681144065188
8,10,96,0.6735756663917666,0.07708681144065188
8,10,128,0.8255674281222403,0.07708681144065188
8,10,160,1.0419542382245535,0.07708681144065188
