placement,local_bsz,step_time,sync_time
1,4,0.030392569032761937,1.0000000095350403e-08
1,8,0.04337580157625898,1.0000000105758744e-08
1,16,0.06889241589763359,1.0000000105758744e-08
1,24,0.0948522072317221,1.0000000091880956e-08
1,32,0.1207427035375192,1.0000000091880956e-08
1,40,0.14677640523424504,1.0000000105758744e-08
1,48,0.1731255205002551,1.0000000105758744e-08
1,56,0.19834418843427534,1.0000000105758744e-08
1,64,0.22448597803953133,1.0000000105758744e-08
1,72,0.2497518403364028,1.0000000105758744e-08
1,80,0.2759014101639152,1.0000000105758744e-08
1,88,0.3000347300262557,1.0000000105758744e-08
1,96,0.3263199063696395,1.0000000105758744e-08
1,128,0.4297117702990398,1.0000000105758744e-08
1,144,0.4817651092508552,1.0000000105758744e-08
1,160,0.5310651867978825,1.0000000050247593e-08
1,176,0.5829743903620666,1.0000000050247593e-08
1,192,0.6352510166452378,1.0000000050247593e-08
1,208,0.6915088025002952,1.0000000050247593e-08
1,224,0.738607066234654,1.0000000050247593e-08
1,240,0.7913041563003351,1.0000000050247593e-08
1,256,0.8404757188282859,1.0000000050247593e-08
11,4,0.060736013833653874,0.03019623505976278
11,8,0.07340532036854037,0.030196235059762752
11,16,0.09907124429941354,0.03019623505976278
11,24,0.12517884449028538,0.030196235059762766
11,32,0.15020736365528697,0.030196235059762766
11,40,0.17587933903412103,0.030196235059762794
11,48,0.20197624683038393,0.030196235059762766
11,56,0.22728312371129367,0.030196235059762766
11,64,0.25314054732759517,0.030196235059762766
11,72,0.27948133549912524,0.030196235059762766
11,80,0.3066532253810639,0.030196235059762766
11,88,0.3317627133092982,0.03019623505976271
11,96,0.3573648381796355,0.03019623505976282
11,128,0.4595514610695854,0.030196235059762766
11,144,0.5143048725992958,0.03019623505976282
11,160,0.5631048151808319,0.030196235059762766
11,176,0.6127362421089408,0.030196235059762766
11,192,0.6676488818365939,0.030196235059762766
11,208,0.7156852252662838,0.030196235059762766
11,224,0.7688592177897335,0.030196235059762766
11,240,0.8217034163795148,0.030196235059762766
11,256,0.8765017929834805,0.030196235059762766
111,4,0.06626884225882157,0.03580054931260663
111,8,0.0793311089087249,0.03580054931260665
111,16,0.1054839912716837,0.035800549312606664
111,24,0.13028054302300182,0.03580054931260665
